Sentence_id,Text,Speaker,Speaker_title,Speaker_party,File_id,Length,Line_number,Sentiment,Verdict
5936,"Her husband's a pretty tough guy, by the way, too.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,482,0.532777,-1
5941,"I agree with that, John.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,5,487,0.557413,-1
5942,"I do want to just point out that autism, for example, or other special needs will require some additional funding, if we're going to get serious in terms of research.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,30,488,0.0,-1
5947,I think that Joe Biden is qualified in many respects.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,493,0.695679,-1
5948,"But I do point out that he's been wrong on many foreign policy and national security issues, which is supposed to be his strength.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,24,494,-0.427239,-1
5949,He voted against the first Gulf War.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,7,495,-0.227564,1
5974,"Senator Obama will tell you, in the -- as the extreme environmentalists do, it has to be safe.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,18,520,0.31093,-1
5975,"Look, we've sailed Navy ships around the world for 60 years with nuclear power plants on them.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,17,521,0.0,1
5990,"But understand, we only have three to four percent of the world's oil reserves and we use 25 percent of the world's oil, which means that we can't drill our way out of the problem.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,35,536,-0.733944,1
5993,We invented the auto industry and the fact that we have fallen so far behind is something that we have to work on.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,23,539,-0.646354,0
5996,"But I also believe that for far too long, certainly during the course of the Bush administration with the support of Senator McCain, the attitude has been that any trade agreement is a good trade agreement.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,36,542,0.503994,-1
6000,"And when it comes to South Korea, we've got a trade agreement up right now, they are sending hundreds of thousands of South Korean cars into the United States.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,29,546,0.0,1
6002,"We can only get 4,000 to 5,000 into South Korea.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,10,548,0.0,1
6004,We've got to have a president who is going to be advocating on behalf of American businesses and American workers and I make no apology for that.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,27,550,0.0,-1
6006,"Well, you know, I admire so much Senator Obama's eloquence.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,552,0.648478,-1
6016,"Now, on the subject of free trade agreements.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,562,0.0,-1
6019,But let me give you another example of a free trade agreement that Senator Obama opposes.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,16,565,0.0,-1
6022,"So Senator Obama, who has never traveled south of our border, opposes the Colombia Free Trade Agreement.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,17,568,0.0,1
6049,"Look, as I travel around the country, this is the issue that will break your heart over and over again.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,20,595,-0.682412,-1
6050,"Just yesterday, I was in Toledo shaking some hands in a line.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,12,596,0.0,0
6057,The only thing we're going to try to do is lower costs so that those cost savings are passed onto you.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,21,603,-0.529572,-1
6064,We've got to put more money into preventive care.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,9,610,0.0,-1
6072,And I am convinced we need to do a lot of things.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,12,618,0.706399,-1
6073,We need to put health care records online.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,619,0.355726,-1
6079,The rise of obesity amongst young Americans is one of the most alarming statistics that there is.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,17,625,-0.712965,1
6080,We should have physical fitness programs and nutrition programs in schools.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,11,626,0.692583,-1
6087,"Now, Senator Obama, I'd like -- still like to know what that fine is going to be, and I don't think that Joe right now wants to pay a fine when he is seeing such difficult times in America's economy.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,40,633,0.0,-1
6107,So here's what we do.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,5,653,0.355481,-1
6120,"For the first time in history, you will be taxing people's health care benefits.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,14,666,0.806934,1
6121,"By the way, the average policy costs about $12,000.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,9,667,0.0,1
6131,"The average cost of a health care insurance plan in America today is $5,800.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,14,677,0.642487,1
6132,"I'm going to give them $5,000 to take with them wherever they want to go, and this will give them affordability.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,21,678,0.837816,-1
6133,This will give them availability.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,5,679,0.247018,-1
6135,This really gets down to the fundamental difference in our philosophies.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,11,681,0.82303,-1
6138,"I want, Joe, you to do the job.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,684,0.0,-1
6139,I want to leave money in your pocket.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,685,-0.506483,-1
6141,That's what I'm all about.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,5,687,0.0,-1
6152,And don't take my word for it.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,7,698,-0.410883,-1
6154,"All I want to do, if you've already got health care, is lower your costs.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,15,700,-0.414911,-1
6164,That's not appropriate to do.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,5,710,-0.634826,-1
6168,I think that decisions should rest in the hands of the states.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,12,714,0.0,-1
6177,"Not because I agreed with their ideology, but because I thought they were qualified and that elections have consequences when presidents are nominated.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,23,723,0.0,-1
6178,This is a very important issue we're talking about.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,9,724,0.856862,-1
6179,Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn't meet his ideological standards.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,19,725,0.0,1
6183,And so that's what I will do.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,7,729,0.230777,-1
6187,I would consider anyone in their qualifications.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,7,733,0.0,-1
6192,"And it is true that this is going to be, I think, one of the most consequential decisions of the next president.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,22,738,0.841644,-1
6194,Now I would not provide a litmus test.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,8,740,-0.289075,-1
6196,I think that abortion is a very difficult issue and it is a moral issue and one that I think good people on both sides can disagree on.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,28,742,0.0,-1
6213,We have to change the culture of America.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,759,0.0,-1
6214,Those of us who are proudly pro-life understand that.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,9,760,-0.27975,-1
6215,And it's got to be courage and compassion that we show to a young woman who's facing this terribly difficult decision.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,21,761,-0.359305,-1
6216,"Senator Obama, as a member of the Illinois State Senate, voted in the Judiciary Committee against a law that would provide immediate medical attention to a child born of a failed abortion.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,32,762,-0.368397,1
6219,"Then there was another bill before the Senate Judiciary Committee in the state of Illinois not that long ago, where he voted against a ban on partial-birth abortion, one of the late-term abortion, a really -- one of the bad procedures, a terrible.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,43,765,-0.943265,1
6227,"Yes, let me respond to this.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,6,773,0.281178,-1
6243,We should try to reduce these circumstances.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,7,789,0.0,-1
6247,"Just again, the example of the eloquence of Senator Obama.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,793,0.0,-1
6273,"If we do those things, then I believe that we can create a better school system.",Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,16,819,0.430959,-1
6276,Parents are going to have to show more responsibility.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,9,822,0.0,-1
6287,"Now, throwing money at the problem is not the answer.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,833,-0.556748,-1
6289,So I believe that we need to reward these good teachers.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,11,835,0.727029,-1
6291,"Look, we must improve education in this country.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,8,837,0.506449,-1
6292,"As far as college education is concerned, we need to make those student loans available.",John McCain,Senator,REPUBLICAN,2008-10-15.txt,15,838,-0.399098,-1
6307,I think it's important to foster competition inside the public schools.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,11,853,0.315637,-1
6328,And we need to fix a lot of the problems.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,874,-0.425328,-1
6331,I think the Head Start program is a great program.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,10,877,0.727893,-1
6338,We need to have transparency.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,5,884,0.0,-1
6344,And we'll care for these young children.,John McCain,Senator,REPUBLICAN,2008-10-15.txt,7,890,0.316621,-1
6351,I'll just make a quick comment about vouchers in D.C.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,10,897,0.332071,-1
6392,And that's why the biggest risk we could take right now is to adopt the same failed policies and the same failed politics that we've seen over the last eight years and somehow expect a different result.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,37,938,-0.624717,-1
6399,In businesses that can create the new energy economy of the future.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,12,945,0.346589,-1
6402,And these are the policies I want to bring to the White House.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,13,948,0.0,-1
6403,But it's not going to be easy.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,7,949,-0.315767,-1
6406,I'm absolutely convinced we can do it.,Barack Obama,Senator,DEMOCRAT,2008-10-15.txt,7,952,0.820644,-1
6449,"Well, first of all, Bob, thank you for moderating tonight.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,10,35,0.859358,-1
6483,Freedom is on the march.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,5,69,0.0,-1
6542,We're going to make it affordable and accessible.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,8,128,0.943339,-1
6584,I'm going to stand up and fight for the American worker.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,11,170,0.0,-1
6596,"When they tried to reduce taxes, he voted against that 127 times.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,12,182,-0.491087,1
6658,"I've had shop stewards stand up and say, ""Will you promise me you're going to stop all this outsourcing?",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,19,244,0.0,0
6665,I don't want American workers subsidizing the loss of their own job.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,12,251,-0.650941,-1
6667,And we're going to have a manufacturing jobs credit and a job hiring credit so we actually help people be able to hire here.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,24,253,0.901088,-1
6701,"I believe the role of government is to stand side by side with our citizens to help them realize their dreams, not tell citizens how to live their lives.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,29,287,0.435875,-1
6720,"When they voted -- when they proposed reducing taxes, you voted against it 126 times.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,15,306,-0.286457,1
6721,He voted to violate the budget cap 277 times.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,9,307,-0.421466,1
6729,"You know, Bob, I don't know.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,6,315,0.0,-1
6759,"But I also believe that because we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,34,345,0.355891,-1
6776,"It's between a woman, God and her doctor.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,8,362,0.0,-1
6784,I was an altar boy.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,5,370,0.0,0
6862,Result: $139 billion windfall profit to the drug companies coming out of your pockets.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,14,448,-0.470664,1
6881,"I've actually passed 56 individual bills that I've personally written and, in addition to that, and not always under my name, there is amendments on certain bills.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,27,467,0.0,1
6882,"But more importantly, with respect to the question of no record, I helped write -- I did write, I was one of the original authors of the early childhood health care and the expansion of health care that we did in the middle of the 1990s.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,46,468,0.920155,1
6883,And I'm very proud of that.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,469,0.88296,-1
6903,But I got a better plan.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,489,0.796474,-1
6910,"If it's good enough for us, it's good enough for every American.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,12,496,0.918031,-1
6917,"Now, what happens is when you begin to get people covered like that -- for instance in diabetes, if you diagnose diabetes early, you could save $50 billion in the health care system of America by avoiding surgery and dialysis.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,40,503,-0.557703,1
6946,Americans ought to have it too.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,532,-0.53524,-1
6963,"There is a problem for our youngsters, a real problem.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,10,549,-0.709122,-1
6986,The fact is that the president is driving the largest deficits in American history.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,14,572,0.0,1
6992,And that's what we're going to do.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,7,578,0.502742,-1
6993,We're going to protect Social Security.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,579,0.0,-1
7021,"And this is the first president in 72 years to preside over an economy in America that has lost jobs, 1.6 million jobs.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,23,607,-0.623183,1
7023,I have a plan to put America back to work.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,10,609,-0.386087,-1
7033,Twenty percent of the upper-income people pay about 80 percent of the taxes in America today because of how we structured the tax cuts.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,24,619,-0.782259,1
7049,But the way to make sure our economy grows is not to raise taxes on small-business owners.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,17,635,-0.220235,-1
7064,"We've got 1,000 more Border Patrol agents on the southern border.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,11,650,0.0,1
7074,"And so in order to take pressure off the borders, in order to make the borders more secure, I believe there ought to be a temporary worker card that allows a willing worker and a willing employer to mate up, so long as there's not an American willing to do that job, to join up in order to be able to fulfill the employers' needs.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,65,660,0.749058,-1
7082,I don't think we ought to reward illegal behavior.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,9,668,-0.683763,-1
7102,"The fact is, we haven't done what we need to do to toughen up our borders, and I will.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,19,688,-0.742028,-1
7131,"Well, I'm glad you raised that question.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,7,717,0.755395,-1
7141,"One percent of America got $89 billion last year in a tax cut, but people working hard, playing by the rules, trying to take care of their kids, family values, that we're supposed to value so much in America -- I'm tired of politicians who talk about family values and don't value families.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,53,727,-0.772051,1
7142,What we need to do is raise the minimum wage.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,10,728,-0.305529,-1
7143,We also need to hold on to equal pay.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,9,729,0.0,-1
7145,That's not right in America.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,5,731,-0.475153,-1
7162,You cannot solve a problem unless you diagnose the problem.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,10,748,-0.296613,-1
7180,Is that a new question or a 30-second question?,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,9,766,0.0,-1
7215,Five hundred thousand kids lost after-school programs because of your budget.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,11,801,-0.708427,1
7236,There's much we can do with them with respect to homeland security.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,12,822,0.678096,-1
7269,"But I think it makes sense, I think most Americans in their guts know, that we ought to pass a sort of truth standard.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,24,855,-0.279185,-1
7272,"In 1990, there was a vast coalition put together to run Saddam Hussein out of Kuwait.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,16,858,-0.312562,1
7291,"I've been a hunter since I was a kid, 12, 13 years old.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,13,877,0.0,0
7319,Now I'm the senior Democrat on it.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,7,905,0.0,0
7336,"Now, let me just share something.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,922,0.0,-1
7340,"If a president doesn't reach out and bring people in and be inclusive, then how are we going to get over those barriers?",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,23,926,-0.469804,-1
7346,"I agree, we shouldn't have quotas.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,6,932,0.0,-1
7349,"Do you realize today in America, we spend $73 billion to help 10 million low- and middle-income families better afford college?",George W. Bush,President,REPUBLICAN,2004-10-13.txt,21,935,0.27552,1
7351,"I believe the best way to help our small businesses is not only through small-business loans, which we have increased since I've been the president of the United States, but to unbundle government contracts so people have a chance to be able to bid and receive a contract to help get their business going.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,54,937,0.784423,1
7389,"Well, I respect everything that the president has said and certainly respect his faith.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,14,975,0.932844,-1
7394,And people all find their ways to express it.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,9,980,0.0,-1
7396,"And frankly, I think we have a lot more loving of our neighbor to do in this country and on this planet.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,22,982,0.642974,-1
7454,I love the strong women around me.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,7,1040,0.729565,-1
7455,I can't tell you how much I love my wife and our daughters.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,13,1041,0.357029,-1
7471,"And not only did she interest me, I guess you would say it was love at first sight.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,18,1057,0.0,-1
7510,"I think the greatest possibilities of our country, our dreams and our hopes, are out there just waiting for us to grab onto them.",John Kerry,Senator,DEMOCRAT,2004-10-13.txt,24,1096,0.399807,-1
7512,I ask you for your trust.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,6,1098,0.668866,-1
7517,And God bless the United States of America.,John Kerry,Senator,DEMOCRAT,2004-10-13.txt,8,1103,0.0,-1
7524,"It's the side to see the day that is coming, not to see the day that is gone. """,George W. Bush,President,REPUBLICAN,2004-10-13.txt,19,1110,-0.295898,-1
7525,"I love the optimism in that painting, because that's how I feel about America.",George W. Bush,President,REPUBLICAN,2004-10-13.txt,14,1111,0.84066,-1
7539,I want to thank you for listening tonight.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,8,1125,0.78796,-1
7540,I'm asking for your vote.,George W. Bush,President,REPUBLICAN,2004-10-13.txt,5,1126,0.0,-1
7583,Now Senator Kennedy has made some very strong criticisms of my part - or alleged part - in what has happened in Cuba.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,23,22,-0.205018,0
7586,"There were eleven dictators in South America and in Central America when we came in, in 1953.",Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,17,25,0.0,1
7596,There isn't any question but that we will defend Guantanamo if it's attacked.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,13,35,-0.433669,-1
7600,In the first place I've never suggested that Cuba was lost except for the present.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,15,39,0.0,1
7637,"But when the president of the United States is doing something that's right, something that is for the purpose of defending the security of this country against surprise attack, he can never express regrets or apologize to anybody, including Mr. Khrushchev.",Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,41,76,-0.261814,-1
7650,I think we have to make progress first in the field of employment.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,13,89,0.214954,-1
7653,"Second, in the field of schools, we believe that there should be provisions whereby the federal government would give assistance to those districts who do want to integrate their schools.",Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,30,92,0.42763,-1
7657,Here we have a situation which causes all of us concern - causes us concern because of the denial of the rights of people to the equality which we think belongs to everybody.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,33,96,-0.693814,-1
7702,We are a goldfish bowl before the world.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,8,141,0.0,-1
7722,Let me s- look also at what I did.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,9,161,0.0,-1
7743,There were seventy votes for our position and none for theirs.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,11,182,-0.287507,1
7747,Now looking to what we ought to do in the future.,Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,11,186,-0.278644,-1
7789,"We tried to provide an appropriation of a billion and a half for five years, on a long-term loan basis, which this Administration opposed.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,24,228,-0.605278,1
7836,Well Mr. Nixon has stated the record inaccurately in regard to the depressed area bill.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,15,275,-0.688303,1
7839,I was the floor manager.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,5,278,0.0,0
7847,"Third, I believe we should step up the use of our surplus foods in these areas until we're able to get the people back to work.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,26,286,-0.269833,-1
7871,"I think in many ways this election is more important than any since 1932, or certainly almost any in this century.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,21,310,0.455438,-1
7923,"On the question of the summit, I agree with the position of Mr. Nixon.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,14,362,0.0,-1
7939,"Now, many of the programs that I'm talking about - economic growth, care for the aged, development of our natural resources - build the strength of the United States.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,29,378,0.823521,-1
7944,We're using our steel capacity fifty-five per cent today.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,9,383,0.228099,1
7981,"But the thing that is right about the United States, it should be emphasized, is that less people go to bed hungry in the United States than in any major country in the world.",Richard M. Nixon,Vice President,REPUBLICAN,1960-10-07.txt,34,420,0.0,1
7994,You can't tell me that a surplus food distribution of five cents po- per person - and that n- nearly six million Americans receiving that - is adequate.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,28,433,-0.648702,1
8010,We have never said flatly that we will defend Quemoy and Matsu if it's attacked.,John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,15,449,-0.684093,1
8016,"I believe that when you get into a w- if you're going to get into war for the defense of Formosa, it ought to be on a clearly defined line.",John F. Kennedy,Senator,DEMOCRAT,1960-10-07.txt,30,455,0.0,-1
8123,"This is a great country, but I think it could be a greater country; and this is a powerful country, but I think it could be a more powerful country.",John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,30,26,0.790388,-1
8124,I'm not satisfied to have fifty percent of our steel-mill capacity unused.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,12,27,-0.754051,1
8136,I'm not satisfied until every American enjoys his full constitutional rights.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,11,39,-0.458995,-1
8164,That is the obligation upon our generation.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,7,67,0.597432,-1
8188,Is the United States standing still?,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,6,91,-0.248064,-1
8222,What kind of programs are we for?,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,7,125,0.492126,-1
8229,I think that the means that I advocate will reach that goal better than the means that he advocates.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,19,132,0.501138,-1
8239,Because it isn't a question of how much the federal government spends; it isn't a question of which government does the most.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,22,142,-0.390104,-1
8255,"Well, the Vice President and I came to the Congress together 1946; we both served in the Labor Committee.",John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,19,158,0.0,0
8310,In my judgment the only policy that will work will be for effective supply and demand to be in balance.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,20,213,0.349977,-1
8319,I of course disagree with Senator Kennedy insofar as his suggestions as to what should be done uh - with re- on the farm program.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,25,222,0.314561,-1
8353,Uh - I can only say that my experience is there for the people to consider; Senator Kennedy's is there for the people to consider.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,25,256,0.0,-1
8411,"As far as aid for school construction is concerned, I favor that, as Senator Kennedy did, in January of this year, when he said he favored that rather than aid to s- teacher salaries.",Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,34,314,0.568388,1
8422,Why did Senator Kennedy take that position then?,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,8,325,-0.242185,-1
8437,My objection here is not the cost in dollars.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,9,340,-0.491989,-1
8460,And I might say that two-thirds of the Republicans in the House voted against a dollar twenty-five cent minimum wage and a majority of the Democrats sustained it - nearly two-thirds of them voted for the dollar twenty-five.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,38,363,-0.659104,1
8468,Every Republican on the Rules Committee voted against sending that bill to be considered by the members of the House of Representatives.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,22,371,0.0,1
8533,That's why we have to continue to be alert.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,9,436,-0.533772,-1
8546,Now that isn't the test of whether America moves.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,9,449,-0.279914,-1
8551,"Now, the reason the Eisenhower Administration has moved, the reason that we've had the funds, for example, locally to build the schools, and the hospitals, and the highways, to make the progress that we have, is because this Administration has encouraged individual enterprise; and it has resulted in the greatest expansion of the private sector of the economy that has ever been witnessed in an eight-year period.",Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,67,454,0.583661,1
8562,"I think that's the big assignment, the big task, the big function of the federal government.",John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,16,465,-0.425751,-1
8596,And I stand for programs that will mean growth and progress.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,11,499,0.825269,-1
8597,But it is also essential that he not allow a dollar spent that could be better spent by the people themselves.,Richard M. Nixon,Vice President,REPUBLICAN,1960-09-26.txt,21,500,0.521821,-1
8605,The Kerr bill provided assistance to all those who were not on Social Security.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,14,508,0.0,1
8612,The means are at issue.,John F. Kennedy,Senator,DEMOCRAT,1960-09-26.txt,5,515,0.0,-1
8668,"What I would propose, and I proposed it way back in March when I was a candidate in my own state of Illinois, I proposed $11.3 billion, specifically, in cuts in the Federal budget.",John Anderson,Congressman,INDEPENDENT,1980-09-21.txt,34,37,-0.640828,1
8710,Why not leave it with them?,Ronald Reagan,Governor,REPUBLICAN,1980-09-21.txt,6,79,-0.45155,-1
8718,"Well, I believe that conservation, at course, is worthy in and of itself.",Ronald Reagan,Governor,REPUBLICAN,1980-09-21.txt,13,87,0.861665,-1
